student_id,exam_result,course_id,course_title,engagement_quizzes,engagement_exams,engagement_lessons
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,7,"Introduction to Data and Data Science",0,1,1
258862,50,7,"Introduction to Data and Data Science",0,1,1
258862,50,7,"Introduction to Data and Data Science",0,1,1
258862,50,7,"Introduction to Data and Data Science",0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,7,"Introduction to Data and Data Science",0,1,1
258862,50,7,"Introduction to Data and Data Science",0,1,1
258862,50,7,"Introduction to Data and Data Science",0,1,1
258862,50,7,"Introduction to Data and Data Science",0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,24,Probability,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,21,Statistics,0,1,1
258862,50,7,"Introduction to Data and Data Science",0,1,1
258862,50,7,"Introduction to Data and Data Science",0,1,1
258862,50,7,"Introduction to Data and Data Science",0,1,1
258862,50,7,"Introduction to Data and Data Science",0,1,1
258862,100,24,Probability,0,1,1
258862,100,24,Probability,0,1,1
258862,100,24,Probability,0,1,1
258862,100,24,Probability,0,1,1
258862,100,24,Probability,0,1,1
258862,100,24,Probability,0,1,1
258862,100,24,Probability,0,1,1
258862,100,24,Probability,0,1,1
258862,100,24,Probability,0,1,1
258862,100,24,Probability,0,1,1
258862,100,24,Probability,0,1,1
258862,100,24,Probability,0,1,1
258862,100,24,Probability,0,1,1
258862,100,24,Probability,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,21,Statistics,0,1,1
258862,100,7,"Introduction to Data and Data Science",0,1,1
258862,100,7,"Introduction to Data and Data Science",0,1,1
258862,100,7,"Introduction to Data and Data Science",0,1,1
258862,100,7,"Introduction to Data and Data Science",0,1,1
258803,100,19,"SQL + Tableau + Python",0,1,1
258803,100,19,"SQL + Tableau + Python",0,1,1
258803,100,19,"SQL + Tableau + Python",0,1,1
258803,100,19,"SQL + Tableau + Python",0,1,1
258803,100,19,"SQL + Tableau + Python",0,1,1
258803,100,16,"Python Programmer Bootcamp",0,1,1
258803,100,14,SQL,0,1,1
258803,100,14,SQL,0,1,1
258803,100,14,SQL,0,1,1
258803,100,14,SQL,0,1,1
258803,100,14,SQL,0,1,1
258803,100,14,SQL,0,1,1
258803,100,14,SQL,0,1,1
258803,100,14,SQL,0,1,1
258803,100,14,SQL,0,1,1
258803,100,14,SQL,0,1,1
258803,100,14,SQL,0,1,1
258803,100,14,SQL,0,1,1
258803,100,14,SQL,0,1,1
258862,83,24,Probability,0,1,1
258862,83,24,Probability,0,1,1
258862,83,24,Probability,0,1,1
258862,83,24,Probability,0,1,1
258862,83,24,Probability,0,1,1
258862,83,24,Probability,0,1,1
258862,83,24,Probability,0,1,1
258862,83,24,Probability,0,1,1
258862,83,24,Probability,0,1,1
258862,83,24,Probability,0,1,1
258862,83,24,Probability,0,1,1
258862,83,24,Probability,0,1,1
258862,83,24,Probability,0,1,1
258862,83,24,Probability,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,21,Statistics,0,1,1
258862,83,7,"Introduction to Data and Data Science",0,1,1
258862,83,7,"Introduction to Data and Data Science",0,1,1
258862,83,7,"Introduction to Data and Data Science",0,1,1
258862,83,7,"Introduction to Data and Data Science",0,1,1
258862,67,24,Probability,0,1,1
258862,67,24,Probability,0,1,1
258862,67,24,Probability,0,1,1
258862,67,24,Probability,0,1,1
258862,67,24,Probability,0,1,1
258862,67,24,Probability,0,1,1
258862,67,24,Probability,0,1,1
258862,67,24,Probability,0,1,1
258862,67,24,Probability,0,1,1
258862,67,24,Probability,0,1,1
258862,67,24,Probability,0,1,1
258862,67,24,Probability,0,1,1
258862,67,24,Probability,0,1,1
258862,67,24,Probability,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,21,Statistics,0,1,1
258862,67,7,"Introduction to Data and Data Science",0,1,1
258862,67,7,"Introduction to Data and Data Science",0,1,1
258862,67,7,"Introduction to Data and Data Science",0,1,1
258862,67,7,"Introduction to Data and Data Science",0,1,1
258971,50,7,"Introduction to Data and Data Science",0,1,1
258971,50,22,Mathematics,0,1,1
258971,50,21,Statistics,0,1,1
258971,50,21,Statistics,0,1,1
258971,50,21,Statistics,0,1,1
258971,50,21,Statistics,0,1,1
258971,50,21,Statistics,0,1,1
258971,50,20,"Introduction to Jupyter",0,1,1
258971,50,20,"Introduction to Jupyter",0,1,1
258971,50,14,SQL,0,1,1
258971,50,14,SQL,0,1,1
258971,50,14,SQL,0,1,1
258971,50,14,SQL,0,1,1
258971,50,14,SQL,0,1,1
258971,50,7,"Introduction to Data and Data Science",0,1,1
258971,50,7,"Introduction to Data and Data Science",0,1,1
258971,50,7,"Introduction to Data and Data Science",0,1,1
258971,50,7,"Introduction to Data and Data Science",0,1,1
258971,50,7,"Introduction to Data and Data Science",0,1,1
258971,50,7,"Introduction to Data and Data Science",0,1,1
258971,100,7,"Introduction to Data and Data Science",0,1,1
258971,100,22,Mathematics,0,1,1
258971,100,21,Statistics,0,1,1
258971,100,21,Statistics,0,1,1
258971,100,21,Statistics,0,1,1
258971,100,21,Statistics,0,1,1
258971,100,21,Statistics,0,1,1
258971,100,20,"Introduction to Jupyter",0,1,1
258971,100,20,"Introduction to Jupyter",0,1,1
258971,100,14,SQL,0,1,1
258971,100,14,SQL,0,1,1
258971,100,14,SQL,0,1,1
258971,100,14,SQL,0,1,1
258971,100,14,SQL,0,1,1
258971,100,7,"Introduction to Data and Data Science",0,1,1
258971,100,7,"Introduction to Data and Data Science",0,1,1
258971,100,7,"Introduction to Data and Data Science",0,1,1
258971,100,7,"Introduction to Data and Data Science",0,1,1
258971,100,7,"Introduction to Data and Data Science",0,1,1
258971,100,7,"Introduction to Data and Data Science",0,1,1
259039,83,42,"Data Strategy",0,1,1
259039,83,42,"Data Strategy",0,1,1
259039,83,42,"Data Strategy",0,1,1
259039,83,42,"Data Strategy",0,1,1
259039,83,42,"Data Strategy",0,1,1
259039,83,42,"Data Strategy",0,1,1
259039,83,42,"Data Strategy",0,1,1
259039,83,42,"Data Strategy",0,1,1
259039,83,42,"Data Strategy",0,1,1
259039,83,42,"Data Strategy",0,1,1
259039,83,21,Statistics,0,1,1
259039,83,21,Statistics,0,1,1
259039,83,21,Statistics,0,1,1
259039,83,21,Statistics,0,1,1
259039,83,21,Statistics,0,1,1
259039,83,21,Statistics,0,1,1
259039,83,21,Statistics,0,1,1
259039,83,21,Statistics,0,1,1
259039,83,21,Statistics,0,1,1
259039,83,21,Statistics,0,1,1
259039,83,21,Statistics,0,1,1
259039,83,21,Statistics,0,1,1
259039,83,21,Statistics,0,1,1
259039,83,21,Statistics,0,1,1
259039,83,21,Statistics,0,1,1
259039,83,21,Statistics,0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,46,"Data Literacy",0,1,1
258913,67,30,"Git and GitHub",0,1,1
258913,67,30,"Git and GitHub",0,1,1
258913,67,30,"Git and GitHub",0,1,1
258913,67,30,"Git and GitHub",0,1,1
258913,67,30,"Git and GitHub",0,1,1
258913,67,30,"Git and GitHub",0,1,1
258913,67,30,"Git and GitHub",0,1,1
258913,67,30,"Git and GitHub",0,1,1
258913,67,30,"Git and GitHub",0,1,1
258913,67,30,"Git and GitHub",0,1,1
258913,67,30,"Git and GitHub",0,1,1
258913,67,30,"Git and GitHub",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,23,"Introduction to Excel",0,1,1
258913,67,21,Statistics,0,1,1
258913,67,21,Statistics,0,1,1
258913,67,21,Statistics,0,1,1
258913,67,21,Statistics,0,1,1
258913,67,21,Statistics,0,1,1
258913,67,21,Statistics,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,14,SQL,0,1,1
258913,67,7,"Introduction to Data and Data Science",0,1,1
258913,67,7,"Introduction to Data and Data Science",0,1,1
258913,67,7,"Introduction to Data and Data Science",0,1,1
258913,67,7,"Introduction to Data and Data Science",0,1,1
258913,67,7,"Introduction to Data and Data Science",0,1,1
258913,67,7,"Introduction to Data and Data Science",0,1,1
258913,67,7,"Introduction to Data and Data Science",0,1,1
258913,67,7,"Introduction to Data and Data Science",0,1,1
258913,67,7,"Introduction to Data and Data Science",0,1,1
258913,67,7,"Introduction to Data and Data Science",0,1,1
258913,67,7,"Introduction to Data and Data Science",0,1,1
258913,67,7,"Introduction to Data and Data Science",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,67,2,"Introduction to Tableau",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,46,"Data Literacy",0,1,1
258913,100,30,"Git and GitHub",0,1,1
258913,100,30,"Git and GitHub",0,1,1
258913,100,30,"Git and GitHub",0,1,1
258913,100,30,"Git and GitHub",0,1,1
258913,100,30,"Git and GitHub",0,1,1
258913,100,30,"Git and GitHub",0,1,1
258913,100,30,"Git and GitHub",0,1,1
258913,100,30,"Git and GitHub",0,1,1
258913,100,30,"Git and GitHub",0,1,1
258913,100,30,"Git and GitHub",0,1,1
258913,100,30,"Git and GitHub",0,1,1
258913,100,30,"Git and GitHub",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,23,"Introduction to Excel",0,1,1
258913,100,21,Statistics,0,1,1
258913,100,21,Statistics,0,1,1
258913,100,21,Statistics,0,1,1
258913,100,21,Statistics,0,1,1
258913,100,21,Statistics,0,1,1
